AuthorId,AuthorName,AuthorSSN
11477,56,694-91-9741.33
3304,80,462-89-8021.61
3061,92,281-77-1152.74
4802,80,743-68-9326.43
8280,67,462-65-3025.81
503,61,526-77-3832.36
3055,71,199-52-3682.12
7092,84,401-82-6317.26
1091,50,852-45-4969.01
7214,78,119-23-2378.2
1603,100,776-43-1297.96
4599,74,918-10-1148.38
10127,88,937-91-4172.67
4715,96,237-36-5977.87
2323,80,739-97-5018.56
622,73,153-84-2783.85
11578,78,578-58-9768.49
4696,74,549-55-9567.67
8275,58,217-56-4101.19
3083,68,511-92-3988.89
10013,58,190-89-4255.57
3121,98,986-44-1375.66
9662,53,945-40-4690.84
4560,72,252-44-9984.14
8867,79,809-74-7629.09
4810,82,110-50-9387.55
6619,79,956-20-6290.69
4051,64,839-96-7908.93
4138,65,539-78-1787.45
2497,71,770-77-7881.93
11530,57,639-94-9825.97
4434,81,817-85-8417.81
4329,77,393-19-3206.06
8691,63,927-22-4559.52
3078,98,962-10-5661.3
3303,96,663-76-6933.89
10152,57,839-19-5733.03
11457,81,537-17-7998.25
10234,51,146-39-5785.43
6394,70,184-55-2737.35
10621,90,842-59-4520.95
7643,74,958-38-3106.28
11659,86,741-29-6328.4
5409,98,636-30-4126.53
7300,71,875-20-2625.25
32,79,829-26-9080.33
6186,58,207-74-4013.1
6509,90,238-15-8250.15
11404,62,193-43-5133.82
1136,76,468-40-6939.66
1595,55,349-90-3769.1
10460,87,893-80-3827.38
10898,91,697-94-9376.92
6073,95,579-35-1560.66
10987,94,117-12-1430.97
10569,81,619-58-2591.51
4016,83,105-31-1311.73
10542,91,888-76-3382.69
7440,89,638-80-4940.98
5082,89,807-67-3492.21
5037,59,555-40-7111.68
11949,92,307-79-3291.36
11514,94,918-49-1661.38
561,56,910-78-4593.34
11021,93,685-77-7702.05
8559,51,857-86-1582.42
1059,80,685-27-4136.6
11655,67,397-48-5229.03
9658,69,302-60-3776.08
11332,77,967-10-3796.99
2845,67,469-75-1762.47
1531,88,988-11-1892.34
353,53,791-76-4338.97
6258,80,272-50-8010.87
3136,98,564-65-2355.13
2336,83,496-97-3217.16
10788,65,613-25-6416.04
10008,80,758-48-6844.85
3921,90,635-21-3555.98
7432,89,935-65-1794.65
8700,70,346-79-8029.24
7976,90,908-12-2429.49
11607,90,381-10-8335.1
2813,97,600-77-8599.23
5124,79,802-17-4895.56
2445,99,909-96-2834.42
2620,51,218-13-5685.22
3656,70,138-44-7976.25
1706,57,825-17-1867.07
9821,63,949-43-3605.18
11557,95,549-58-4996.13
3276,98,549-80-5634.25
5756,85,265-95-2916.76
5233,51,126-95-7283.98
3393,51,825-12-9915.71
11857,71,345-36-3203.84
3409,72,261-77-9117.29
3460,71,868-43-9186.78
3347,78,459-22-9418.98
2849,82,422-37-8903.78
8024,89,769-45-5459.13
38,97,740-19-1793.82
10649,86,874-29-2909.54
874,99,660-43-6558.88
4991,66,291-27-4793.54
10698,76,811-28-6971.24
172,73,487-56-6162.47
2772,98,873-29-4656.57
6068,95,528-11-6873.02
7652,97,891-52-2830.24
833,98,241-51-5475.47
451,68,891-43-7205.15
2520,58,242-76-7589.28
1622,66,859-42-8922.97
8643,85,969-22-5383.2
8792,93,360-21-3172.35
6846,97,266-17-8850.48
8986,80,445-41-3960.07
2295,77,552-19-1873.34
1641,85,573-84-8368
8730,65,813-55-7795.46
9708,57,244-42-4954.42
1326,64,870-86-2246.03
8403,51,543-81-2780.73
4692,71,685-63-8090.84
1725,80,425-69-4922.12
11880,100,320-51-5942.64
1895,72,291-97-8874.49
10919,60,188-36-4272.82
7253,98,573-16-6186.65
9856,64,358-84-4383.92
8434,99,719-23-4239.09
1817,78,457-22-1570.89
183,67,513-23-6193.42
8944,95,294-96-4247.32
11055,71,571-44-5683.2
9771,70,632-64-9151.34
431,50,252-49-6469.87
808,56,626-38-5868.25
8207,96,108-31-8961.97
9997,56,714-50-5437.47
10877,73,413-63-5829.41
5697,58,371-21-3244.04
8336,70,811-60-7435.53
6992,52,800-71-7246.57
9945,67,953-31-7354.3
980,73,286-39-5989.46
4194,99,387-89-8093.27
9827,58,156-25-8815.67
8177,82,212-63-2154.58
6317,63,325-24-4752.99
9361,58,281-86-4074.87
9396,70,874-57-4146.95
8320,95,668-83-7539.34
10276,52,868-78-7568.48
1048,85,109-46-8622.28
5266,94,982-53-1801.52
5872,82,596-32-3279.71
124,65,239-45-6364.91
1373,53,409-83-2988.34
1629,52,517-79-2011.33
10460,94,370-65-9520.16
2783,61,493-11-1537.48
939,53,284-73-1124.65
7571,90,507-33-1847.26
10938,52,958-49-7109.56
1112,68,328-52-5485.59
4003,66,228-93-3727.61
10205,88,789-86-4663.5
2070,91,716-34-1399.26
3842,88,508-34-4772.1
7633,64,868-93-6817.2
1299,69,157-32-5243.09
2340,53,349-24-6653.78
5576,78,610-91-8770.62
1390,96,750-32-9035.97
7084,70,987-26-7535.14
1303,79,524-65-7378.36
7990,78,423-38-1260.65
8363,91,658-12-5607.79
4271,77,750-66-2893.28
6481,92,865-60-3906.08
5246,98,110-82-9945.94
3173,92,472-34-6207.09
5470,94,942-11-9592.57
7740,60,864-76-1499.72
8446,56,268-49-1197.2
6487,55,608-34-6877.64
7195,100,124-62-9385.88
1259,99,146-17-9361.59
5662,82,903-93-7106.56
854,77,435-73-4181.21
2034,63,614-30-8521.38
10683,85,277-91-4022.33
867,57,800-41-9527.72
4414,81,864-29-6904.69
110,95,759-41-5937.15
4120,97,342-71-8545.73
8930,89,882-78-7842.17
6919,77,875-10-7023.25
6664,51,766-29-4010.55
7624,76,720-51-8712.07
11699,89,488-87-9769.9
6540,83,204-78-4127.78
4214,58,889-80-7299.81
6903,79,173-62-8598.54
6034,60,329-51-9334.13
7088,65,702-16-3071.55
1232,51,487-83-7801.26
4525,78,185-43-2957.76
3061,97,302-11-7106.6
2302,58,994-61-2992.26
5212,81,392-93-1091.81
4760,83,748-85-3503.19
10306,56,662-46-9530.91
3836,65,710-44-9978.34
10682,96,438-73-7938.4
5147,76,449-27-7455.68
10863,55,251-18-9627.2
10520,69,771-63-2585.66
5261,78,596-28-7727.17
334,69,729-18-2198.19
3428,55,658-87-8464.42
626,66,153-79-1039.57
7357,92,151-34-2186.75
5850,77,821-30-6409.59
3556,77,873-17-3579.3
9142,73,662-89-5218.6
6771,92,598-86-8465.71
4526,81,359-67-2741.89
10628,93,961-66-9236.94
612,95,196-77-3646.95
6469,62,184-38-3304.73
11336,57,142-16-2328.48
8578,90,430-67-9678.1
604,82,488-28-3018.02
7182,80,754-64-5972.74
9133,64,884-16-6224.58
4224,84,284-79-2200.63
8914,91,485-77-8677.26
4920,82,219-17-7565.79
3744,57,334-59-5103.51
9780,68,590-13-5809.85
4666,71,176-96-5548.08
10603,85,180-77-6725.98
817,90,954-75-9000.49
225,66,367-65-2717.22
8630,52,912-61-5731.26
6483,70,174-63-1163.41
594,77,191-77-1401.6
4357,98,821-29-7523.07
9442,70,620-20-8259.69
11394,77,753-24-4691.93
3163,70,688-70-2154.39
5665,72,546-63-9206.76
7137,60,352-12-3019.22
4485,66,102-65-8501.88
6152,98,297-65-7134.88
11340,90,604-64-1562.23
4261,52,646-59-9279.33
2810,85,778-48-3971.02
8646,54,939-87-6941.85
344,76,313-75-4001.69
11755,92,167-85-7817.04
9518,64,381-31-3366.59
10732,73,304-87-8787.07
670,60,244-93-2091.9
6030,64,725-23-1044.9
6778,80,652-80-8250.87
1390,96,178-18-9696.4
6784,87,749-12-7996.88
2588,91,842-47-2969.49
9748,84,873-66-6254.29
840,62,825-27-4751.26
370,90,772-82-2250.2
783,76,316-70-7112.22
3306,99,423-53-4637.05
3200,74,747-19-4947.66
2204,70,488-92-9405.91
7585,89,338-49-4577.14
8400,87,966-73-4224.62
1855,87,593-74-2431.43
3635,84,840-61-2916.01
1625,54,972-93-4337.79
8511,74,623-65-2472.02
11276,90,547-62-4354.97
1101,53,964-81-4688.68
3671,53,242-97-7941.89
4080,82,744-79-3042.8
11810,73,787-24-4308.69
2020,94,719-82-2236
2664,74,669-93-3850.42
7553,91,223-54-7465.6
3958,75,525-21-6278.69
11305,75,316-76-4601.56
10133,100,269-37-1160.74
10581,63,576-50-6498.37
11249,62,200-94-4140.99
9627,54,260-84-3040.16
5171,89,892-52-7301.69
10593,57,506-33-4735.21
3060,96,865-96-1787.06
11986,76,468-97-3347.35
4936,73,762-26-2211.53
3726,77,490-53-8620.22
10319,79,108-26-1615.24
258,50,520-75-4624.16
8734,50,906-51-2864.63
8818,92,147-12-1753.36
2175,52,775-53-2561.4
11231,91,625-45-8558.11
9647,76,168-39-5514.17
3414,73,211-22-8926.09
2045,98,886-60-5778.88
1332,86,616-74-4285.57
9514,84,525-82-7727.63
7105,59,980-89-6858.12
4372,57,597-56-6133.89
11095,55,207-74-9532.95
11083,72,246-32-5440.22
1207,68,371-40-8879.9
6658,59,688-65-7509.53
10806,88,886-85-5727.5
10738,94,773-62-5711.08
1674,63,954-63-6511.85
4608,80,920-96-4618.33
2422,84,374-35-4355.29
1664,73,506-86-2617.99
105,53,662-94-6764.94
7894,91,403-82-4695.07
5243,79,947-70-1737.76
8949,65,794-97-3366.21
843,85,869-83-8627.01
1987,93,764-57-1277.88
1719,56,630-74-3346.39
988,65,793-19-3635.28
7173,62,482-47-5330.87
8510,98,160-22-2862.78
6306,100,500-72-9491.07
4988,95,914-47-1536.14
459,61,286-84-8108.41
1255,88,203-90-6651.39
9327,91,443-55-1491.5
8077,79,823-14-2652.55
1835,80,363-82-8204.73
6465,95,792-97-4905.59
6451,91,907-96-8795.28
9373,95,363-97-7518.52
820,78,531-34-9033.61
580,73,664-70-4388.36
1497,68,348-52-2331.69
10068,68,491-22-1438.31
8686,74,471-38-5194.16
4904,82,434-13-9938.39
7896,55,215-19-6287.33
685,80,578-91-7234.31
11886,64,331-37-5530.99
11310,79,369-29-5973.3
5630,95,663-22-6621.77
7363,90,538-24-9311.44
2492,63,943-80-2560.18
2753,92,878-13-2954.77
2625,59,115-66-1960.17
3035,90,929-47-9332.25
7925,54,662-17-9155.08
10279,81,643-10-3655.72
3879,90,869-35-7831.57
9214,52,399-25-1793.44
1174,81,831-45-7981.42
11509,58,281-42-5360.32
5169,87,672-20-3558.13
2399,67,665-87-5185.63
2399,95,408-71-8908.4
4308,78,426-56-9529.36
5562,82,687-62-2845.33
6777,77,732-92-9078.58
9167,84,541-97-3666.2
2158,78,114-65-8268.39
6347,69,143-49-8950.61
5771,87,568-96-6678.91
2483,92,618-42-8661.62
99,82,590-89-7773.91
9004,75,678-31-8542.32
7855,93,660-25-5613.07
5067,93,597-46-8381.71
7344,81,302-36-7314.28
4268,66,239-33-6768.79
2555,65,677-85-6141.58
1814,72,454-13-6257.48
2209,72,382-30-3833.61
9056,57,649-86-4685.65
4161,99,676-87-3416.42
1346,92,711-51-4810.56
6388,86,775-62-6604.92
4077,59,749-22-4829.76
5967,77,583-48-5685.71
10974,97,681-56-4301.91
839,51,833-96-1217.78
11444,69,159-53-4386.45
4986,98,853-11-2622.95
1017,54,452-95-6529.01
9072,54,372-93-8330.54
6035,62,906-82-3551.06
5543,95,333-28-1331.73
2693,67,183-73-6529.23
5254,83,704-41-1827.57
2050,67,482-13-6807.11
4012,98,808-10-5687.98
3401,64,474-91-4427.26
2289,62,524-87-3681.08
3409,90,980-70-7490.29
9860,81,389-54-3582.87
21,84,618-62-1156.31
6260,60,246-76-2199.84
5446,81,652-62-5075.24
8017,90,709-21-5242.51
9309,65,604-14-9308.94
6951,66,206-74-9197.53
2446,89,246-45-2845.37
10949,74,587-30-6426.04
4856,97,980-82-7483.33
5892,87,131-34-6400.05
2182,91,518-32-7326.5
11380,88,118-34-9385.98
3557,80,262-29-8488.62
11660,76,271-52-1168.94
6047,94,257-16-4517.46
10102,79,661-86-1473.75
3800,50,388-74-4185.38
8531,71,777-37-7544.75
7995,90,683-35-6108.35
6961,67,785-91-2575.99
9096,88,518-71-4702.46
10721,95,305-75-3994.26
11411,53,246-64-1306.1
1524,99,670-75-6540.93
5678,89,686-11-6361.89
2838,67,662-39-2213.38
1905,97,612-26-5186.33
11412,57,484-20-2550.82
5739,74,315-91-6791.18
4882,59,750-44-1468.15
7150,60,669-96-4150.22
9791,63,456-88-1094.47
5641,68,914-57-5036.18
5881,78,448-32-8310.41
5329,87,644-26-7617.56
7342,78,223-50-4871.1
7593,76,454-65-7343
7383,66,697-72-1117.08
700,78,850-24-6751.27
4593,58,970-94-2392.69
6825,76,759-24-4907.01
5831,79,791-38-8878.81
1171,84,154-10-5056.51
7777,71,603-43-1367.84
11135,71,452-35-5455.42
5243,52,492-71-5286.06
2590,96,945-79-7360.51
790,62,702-62-9469.78
6651,69,726-87-4425.14
1936,99,132-95-9147.72
5713,63,412-61-5495.42
11839,72,387-40-5614.94
5784,66,376-17-1338.75
8390,68,865-60-9149.81
3403,55,152-33-8326.8
4648,85,140-46-1118.85
5224,58,334-42-9333
5986,96,792-70-8705.21
1567,90,169-15-6253.17
9687,73,526-10-4029.28
4868,78,985-25-4723.44
4263,99,913-46-1580.85
4029,86,408-59-9399.17
8320,82,925-93-6853.98
6988,50,267-65-1628.61
4041,69,542-19-4996.19
4820,95,691-54-2484.77
3642,84,532-11-8684.04
8963,81,409-82-2222.9
5324,77,102-70-1224.67
9765,86,104-42-2606.45
8482,96,367-53-1282.96
8194,51,212-33-7161.88
11371,70,708-60-6284.53
804,54,563-63-3067.15
1313,51,315-53-2232.07
2779,82,758-63-1331.65
11399,53,730-30-6141.67
4628,98,599-41-2410.41
6117,91,967-63-4652.09
4033,81,600-59-3218.36
5227,56,795-19-1118.38
8609,93,499-38-5324.04
8829,62,713-70-7773.74
8065,60,704-28-2354.33
3268,82,791-43-5244.75
8676,65,331-48-7035.45
1540,69,940-20-9540.94
9381,88,361-17-6425.89
3025,52,899-75-2313.2
5809,59,668-20-4462.34
7715,69,638-96-4599.01
4185,51,500-75-5703.96
4060,98,460-18-6917.79
10043,56,459-89-2725.75
9790,94,652-57-2919.67
2656,52,643-53-7550.8
10838,63,623-34-3221.16
11763,97,398-14-9623.89
8750,96,281-86-6840.52
792,65,768-49-5567.4
133,77,197-92-8266.39
8416,86,872-93-1098.01
5012,59,471-59-9830.31
11626,89,335-25-2473.11
7875,68,594-20-8497.35
3249,97,511-40-4148.21
6366,51,526-51-2977.3
3092,52,667-20-4234.27
4140,83,367-88-2266.19
7545,87,402-28-8541.47
2371,81,623-95-8243.18
6367,72,820-15-9926.6
11034,89,548-82-9358.53
11251,66,383-40-1048.44
9817,86,813-28-3937.87
5378,85,458-17-9004.19
4806,53,148-69-7383.85
11113,73,347-46-4396.43
10270,68,896-43-5539.73
11041,67,411-69-1184.48
10447,76,434-58-8215.51
3187,98,445-54-7660.99
6574,63,271-37-5484.35
5437,87,716-70-8031.45
895,68,244-49-4625.2
7264,58,578-27-9579.61
8675,57,555-30-7293.91
10316,71,538-18-1258.89
9288,57,588-60-8184.48
11618,95,859-88-1735.64
10657,52,688-22-6572.2
6165,96,617-35-9652.85
4254,74,439-55-4820.66
4464,98,353-73-8850.6
10067,65,766-38-3816.8
8561,99,135-77-3241.24
852,53,494-42-5889.71
7560,67,701-85-3030.26
3130,92,537-89-7429.26
5588,52,922-84-7578.94
2020,73,282-26-9514.2
3440,65,164-74-8522.66
11920,96,398-96-6511.82
11547,72,923-21-8657.94
11221,82,619-28-4914.59
1856,60,722-59-7021.78
3949,56,242-73-6818.67
281,74,625-47-7691.22
6324,85,369-49-9047.75
7323,59,624-17-8698.73
1541,92,755-70-8120.5
10469,52,843-86-1120.15
3454,58,311-88-2054.74
9200,83,342-38-1088.36
6530,96,608-43-8946.39
585,70,584-13-8369.66
9613,75,420-49-9241.45
5391,99,441-24-7877.35
9957,89,535-45-8886.83
5390,73,837-36-8643.92
4198,84,149-65-2211.44
376,66,504-62-3474.81
7813,59,766-78-3755.93
7410,74,624-57-9964.99
9622,63,989-59-8457.82
9640,72,856-58-7518.33
4931,71,838-64-7587.11
6224,56,780-94-5016.43
6036,85,120-31-7124.35
6035,80,497-52-2337.66
10016,97,484-52-1753.35
9001,51,659-16-9800.13
4780,52,665-64-6812.21
9433,63,886-16-2434.73
2141,66,923-30-7741.69
7164,91,367-16-5745.4
8179,97,795-38-2082.42
429,81,737-67-8721.91
10728,90,269-57-9458.62
3523,65,920-41-2338.95
494,86,847-47-1224.58
11077,67,128-27-9927.81
10801,98,101-88-9860.29
4949,83,345-31-9513.38
9671,50,191-38-9732.09
594,87,535-46-8041.85
2906,58,516-71-5141.35
7402,97,200-92-6615.04
3702,57,959-97-5799.33
9716,83,644-29-3970.55
9702,78,237-15-4149.77
1589,95,605-19-5312.63
2583,58,312-87-7217.44
10139,53,665-83-5013
3716,100,210-29-9965
10558,64,674-96-3068.13
2744,80,439-50-2824.1
11201,98,859-52-1330.33
7467,58,844-12-5011.05
5081,76,805-14-7383.5
6684,66,604-29-1659.03
3307,72,438-42-4740.76
9442,81,138-16-2007.6
6797,84,961-49-7940.25
9113,61,970-65-7255.7
6575,83,357-16-4797.87
7774,100,544-69-7991.38
4764,84,553-62-3092.02
6852,67,353-57-4716.92
4818,71,844-48-5659.38
6263,61,159-70-5682.31
3786,97,954-13-8573.65
9418,86,860-64-7557
9229,85,339-71-6351.91
11103,55,249-79-2808.25
4367,99,546-36-1422.59
11728,87,918-48-2172.46
138,53,972-70-6302.33
5204,72,550-91-4421.63
9021,85,851-26-9891.56
4271,79,989-52-3749.35
6874,83,800-73-1772.46
1813,85,453-38-8084.91
7108,70,329-89-1526.51
1134,91,430-95-4181.03
2423,86,830-32-9521.69
11936,81,554-79-1689.56
3643,89,565-21-8369.33
2617,89,478-78-6459.12
8609,97,355-33-2388.96
8915,91,314-48-9896.18
11862,94,783-53-2138.77
11215,70,539-10-7338.05
9604,83,961-28-9964.1
599,100,934-75-3362.25
10956,88,449-34-7911.41
11722,51,439-82-4534.57
5108,91,720-40-5833.98
3542,76,536-94-1835.73
5650,92,489-51-1480.87
8501,72,411-41-7977.13
8358,69,275-57-9404.82
9563,89,149-68-9367.43
1264,56,288-52-7753.12
4267,79,173-25-7792.69
9300,60,176-15-5495.52
5377,67,435-72-9137.03
10951,90,951-43-3830.47
7039,52,679-33-6237.5
11058,54,135-43-1534.51
9254,63,491-67-6401.13
1095,58,546-46-2161.51
7436,64,400-64-4325.91
11293,100,411-94-2960.61
9289,86,224-57-3803.22
1455,77,383-81-5592.43
6329,81,935-96-4740.85
4865,51,119-15-7746.19
4173,82,134-44-9560.69
3462,66,424-31-3939.34
4240,75,228-65-5083.35
3684,57,496-33-8522.98
3899,62,187-76-5946.41
2169,54,240-11-7288.66
1364,63,390-88-9587.9
6134,52,175-92-2981.55
1089,70,387-16-9287.85
5443,69,159-57-1928.79
7520,58,715-64-1569.34
7006,86,512-60-2028.23
10283,68,733-22-9656.46
10345,82,731-43-6233.91
3211,79,189-24-2114.6
5452,52,161-86-3632.26
2207,73,370-55-2218.84
397,67,366-29-7371.67
7434,81,942-68-4822.16
3214,96,356-41-5411.89
489,58,283-87-2459.87
9085,54,564-40-5862.03
7264,73,464-34-2639.34
4944,86,799-87-3961.27
71,57,395-16-1518.16
5352,93,548-26-8961
1242,57,731-94-8657.27
1359,81,767-78-8389.23
4612,51,398-60-9755.19
7103,65,872-72-5742.67
694,55,784-83-1155.28
9649,74,804-50-6480.94
8102,87,160-39-1206.9
9481,98,778-70-2419.39
5075,57,613-41-2212.17
9238,57,787-11-3913.38
1600,59,382-95-8838.05
1946,94,484-33-4446.09
2595,94,255-82-9971.72
11894,74,912-61-8445.1
392,72,887-65-9883.36
596,71,708-24-8329.85
10546,57,917-34-4963.72
3725,86,837-77-3289.96
7440,91,452-55-1794.4
10586,77,364-11-2737.94
11971,97,838-46-8432.83
678,63,378-43-1314.11
9988,79,112-38-8028.01
2541,52,647-50-3635.78
6212,74,399-66-2157.85
7548,56,673-78-1822.28
5035,86,615-54-5058.61
3722,56,262-76-6525.66
489,78,495-76-7424.7
8604,65,761-30-5912.05
17,66,301-18-9208.06
1657,64,683-97-6329.6
6583,58,904-14-9004.57
3315,70,732-57-3955.42
5530,56,675-80-5900.71
6508,65,866-45-8724.19
9625,96,501-38-9058.57
1827,52,605-32-3200.19
10326,52,173-16-1691.6
5845,85,494-58-1408.17
6126,95,914-97-8385.6
2205,73,566-75-5681.21
10138,84,788-87-1556.31
2540,62,992-49-1447.36
1295,84,718-27-4720.81
6101,96,977-35-3242.97
3437,97,919-95-1209.06
11036,58,453-92-5438.99
4957,88,958-41-7873.79
774,83,568-93-2434.44
3386,69,934-74-6650.74
8881,68,587-84-9662.28
6795,89,452-56-1478.56
9620,91,929-64-6625.98
2136,64,451-44-2304.92
3055,64,718-64-5095.34
8910,77,698-34-4646.77
1642,77,395-44-7746.46
3500,75,948-85-6807.1
3691,77,996-90-8546.33
11780,88,150-62-7597.52
11108,57,311-72-6439.04
8678,70,180-74-3994.49
1798,69,400-24-5907.87
4335,96,242-23-7644.14
3125,73,665-47-5718.01
7733,82,613-42-1881.78
8244,55,585-86-6342.8
7319,79,139-70-1273.26
10442,78,167-79-9116.57
928,88,129-20-6475.28
11107,51,158-80-4631.78
4268,87,506-69-8455.44
5867,90,314-53-5774.67
3464,88,569-62-8873.58
359,71,806-44-1987.32
3962,77,579-82-1303.01
4026,61,557-64-9120.49
5394,55,560-25-1087.68
1772,60,669-44-7453.64
84,63,361-38-6658.86
104,53,824-45-2017.04
9175,66,918-84-9608.26
9312,93,231-67-2070.51
4577,78,670-40-7815.25
755,97,535-39-2951.47
941,81,450-49-2703.04
1909,59,522-45-7559.9
10268,92,904-20-3272.72
7755,72,760-57-5446.84
11079,83,978-67-8788.34
9361,74,687-29-8585.31
1493,56,492-53-8007.75
10996,58,242-77-6053.04
2734,56,359-54-5052.36
6813,53,537-53-2142.24
3004,98,945-91-4781.73
4178,55,992-90-7692.71
1970,98,641-70-9122.22
10453,71,578-29-7148.97
6411,99,969-50-6398.03
5916,76,396-47-7823.22
4727,87,235-62-9329.14
6848,89,975-14-3427.67
9963,97,222-44-7631.94
714,69,491-58-9656.22
11596,87,233-90-1743.42
10328,89,773-61-6033.04
9986,63,389-86-2936.26
5243,51,862-87-8764.68
1802,74,877-20-4112.67
11539,76,755-70-2983.4
2592,87,726-27-6825.08
8543,91,161-38-6746.53
6924,78,452-33-2606.39
6904,59,765-76-2159.93
3045,74,139-83-8967.05
7483,87,617-95-7373.38
5179,57,812-38-3833.98
2414,84,103-83-6323.56
3708,52,925-66-7941.41
2270,68,317-25-4039.66
6378,77,111-20-6481.97
4105,70,264-76-5499.43
1436,87,648-21-4707.62
6406,85,834-87-3420.29
5095,94,882-52-2520.39
8369,55,365-10-4149.52
4116,94,552-16-1270.03
2569,81,369-62-6302.16
2682,93,767-48-3906.36
1747,63,454-51-8616.66
9298,78,267-49-4460.13
4945,53,224-32-2835.17
4831,89,232-33-2093.17
7859,73,994-35-1872.22
9221,69,473-45-5689.39
11669,80,405-93-6691.32
2431,79,668-70-8105.69
7537,75,221-48-7018
1036,64,506-24-8068.19
11808,88,533-63-9303.02
10319,83,660-73-6346.1
6936,94,761-40-1416.3
2523,51,163-13-2201.64
4564,83,688-55-5303.69
3176,60,371-51-5972.23
8304,66,871-32-1840.79
4178,68,893-65-4091.36
2080,55,451-46-6020.84
3570,78,321-57-8724.08
519,79,673-70-7354.18
3779,90,810-68-1532.03
7209,72,755-63-5965.04
5053,95,190-65-7304.31
8999,79,812-53-5337.6
2073,72,361-83-7734.55
680,95,830-57-4827.6
8814,57,468-55-4814.87
5735,80,581-66-8974.47
222,76,909-35-4001.39
5105,93,910-71-1989.89
9067,57,731-53-1779.58
2673,95,696-13-1851.03
840,90,505-18-7729.51
3433,57,236-83-6911.81
6907,54,987-44-2654.54
6328,65,889-17-9189.12
5694,67,670-34-4485.37
9414,92,790-86-6741.03
9885,97,485-84-2480.24
10705,68,881-97-5680.8
6547,74,699-91-2828.84
8690,88,739-53-2661.41
7452,72,564-91-2795.69
11313,86,775-38-2882.86
4045,93,436-90-7903.18
